max_d,max_p,months_since,sizerank,state
"20080101T000000",105900,59,1527,IN
"20080701T000000",235200,65,1528,PA
"20051101T000000",117400,34,1529,IN
"20061001T000000",203900,44,1530,IL
"20060701T000000",380800,41,1531,WA
"20070401T000000",224700,50,1532,CT
,nan,nan,1533,AL
"20050401T000000",143900,26,1534,OR
"20080301T000000",151600,61,1535,GA
"20061101T000000",530100,45,1536,AZ
"20081001T000000",392900,68,1537,CA
"20070501T000000",169300,51,1538,MO
"20051001T000000",161600,32,1539,OH
"20051001T000000",547600,32,1540,MA
"20060801T000000",324200,42,1541,NJ
"20070701T000000",85000,53,1542,NY
"20070301T000000",168800,49,1543,SC
"20051201T000000",401800,34,1544,CA
"20071001T000000",190100,56,1545,TX
"20070501T000000",292400,51,1546,NJ
"20060301T000000",210300,37,1547,MN
"20060601T000000",524800,40,1548,FL
"20070801T000000",127300,54,1549,PA
"20071201T000000",160800,58,1550,MO
"20090701T000000",115900,77,1551,LA
"20050901T000000",347200,32,1552,MA
"20061101T000000",127500,45,1553,AR
"20040901T000000",89000,20,1554,IN
"20060501T000000",868900,39,1555,CA
"20060801T000000",132100,42,1556,FL
"20070601T000000",171900,52,1557,NY
"20051101T000000",305100,34,1558,MA
"20060101T000000",314300,36,1559,CA
"20051001T000000",373100,32,1560,MA
"20070501T000000",441200,51,1561,NJ
"20071001T000000",253600,56,1562,OR
"20060801T000000",235400,42,1563,IL
"20070301T000000",251900,49,1564,IL
"20080301T000000",154700,61,1565,FL
"20080501T000000",199900,63,1566,UT
"20051201T000000",271500,34,1567,CA
"20061101T000000",293600,45,1568,FL
"20071101T000000",152000,57,1569,ND
"20060901T000000",213900,43,1570,FL
"20060601T000000",601600,40,1571,CA
"20061101T000000",181100,45,1572,FL
"20090601T000000",156300,76,1573,KS
"20060401T000000",416600,38,1574,NJ
"20061001T000000",220600,44,1575,NJ
"20060701T000000",259600,41,1576,AL
"20071101T000000",149000,57,1577,PA
"20080301T000000",110700,61,1578,GA
"20070901T000000",103000,55,1579,TN
"20060901T000000",518500,43,1580,NY
"20060801T000000",211200,42,1581,MA
"20070701T000000",95700,53,1582,AL
"20061101T000000",411200,45,1583,NJ
"20060501T000000",634400,39,1584,NJ
"20080201T000000",1.1801e+06,61,1585,CA
"20060801T000000",294500,42,1586,FL
"20070701T000000",242900,53,1587,CT
"20060901T000000",732300,43,1588,CA
"20061101T000000",380400,45,1589,NY
"20061101T000000",368800,45,1590,FL
"20080301T000000",144600,61,1591,NY
"20080601T000000",190300,64,1592,UT
"20060101T000000",81300,36,1593,TX
"20090701T000000",115400,77,1594,MS
"20060401T000000",64200,38,1595,SC
"20051201T000000",376400,34,1596,MA
,nan,nan,1597,IN
"20051001T000000",395800,32,1598,MA
"20070101T000000",239200,48,1599,NJ
"20060801T000000",318800,42,1600,IL
"20090601T000000",162300,76,1601,LA
"20060801T000000",233100,42,1602,IL
"20061001T000000",269400,44,1603,CT
"20050101T000000",225600,24,1604,MI
"20060501T000000",337500,39,1605,MD
"20051101T000000",960400,34,1606,MA
"20060401T000000",636500,38,1607,CA
"20051101T000000",272100,34,1608,FL
"20051001T000000",380600,32,1609,MA
"20070601T000000",287600,52,1610,IL
"20070601T000000",605400,52,1611,NJ
"20060601T000000",254800,40,1612,IL
"20070501T000000",344600,51,1613,OR
"20060801T000000",236800,42,1614,FL
"20050501T000000",508600,27,1615,CA
"20051201T000000",892500,34,1616,CA
"20060901T000000",903500,43,1617,CA
"20061101T000000",629300,45,1618,CA
"20050701T000000",406700,29,1619,MA
"20090501T000000",404300,75,1620,UT
"20060801T000000",189600,42,1621,FL
"20080501T000000",194200,63,1622,NY
"20070601T000000",133800,52,1623,IN
"20060501T000000",268200,39,1624,MN
"20050601T000000",378000,28,1625,MA
"20060401T000000",179800,38,1626,MI
"20060401T000000",674600,38,1627,CA
"20051101T000000",294000,34,1628,CA
"20070201T000000",235400,49,1629,WA
"20060701T000000",568100,41,1630,NY
"20060101T000000",441200,36,1631,FL
"20050601T000000",285800,28,1632,MI
"20061001T000000",223600,44,1633,CA
"20060901T000000",168800,43,1634,FL
"20051101T000000",106400,34,1635,MI
"20060501T000000",222000,39,1636,CT
"20060801T000000",494200,42,1637,NY
"20070301T000000",422600,49,1638,PA
"20070101T000000",311500,48,1639,IL
"20070401T000000",132100,50,1640,AR
"20070801T000000",316600,54,1641,WA
"20080101T000000",253200,59,1642,NC
"20061201T000000",686000,46,1643,IL
"20060201T000000",306300,37,1644,PA
"20050801T000000",442700,30,1645,MA
"20080201T000000",132900,61,1646,PA
"20070501T000000",269000,51,1647,GA
"20060601T000000",458600,40,1648,NJ
"20070901T000000",338900,55,1649,WA
"20070701T000000",132800,53,1650,NY
"20060301T000000",418100,37,1651,VA
"20051201T000000",717900,34,1652,CA
"20061101T000000",529400,45,1653,CA
"20070501T000000",242800,51,1654,MO
"20070301T000000",276400,49,1655,CT
"20070201T000000",170300,49,1656,OH
"20071101T000000",93900,57,1657,OH
"20070201T000000",215000,49,1658,IN
"20080401T000000",69000,62,1659,NY
"20060201T000000",262200,37,1660,AZ
"20070601T000000",217900,52,1661,WA
"20060901T000000",138800,43,1662,FL
"20051101T000000",94800,34,1663,OH
"20070201T000000",418600,49,1664,FL
"20070501T000000",276500,51,1665,IL
"20080801T000000",243700,66,1666,MS
,nan,nan,1667,LA
"20041201T000000",140800,22,1668,MI
"20081001T000000",597800,68,1669,PA
"20060401T000000",598900,38,1670,NJ
"20070701T000000",92900,53,1671,PA
"20070901T000000",302300,55,1672,WA
"20060501T000000",270300,39,1673,MN
"20070501T000000",101000,51,1674,WI
"20060301T000000",236600,37,1675,WI
"20060601T000000",205100,40,1676,FL
"20051101T000000",117700,34,1677,NC
"20090701T000000",156200,77,1678,WV
"20080401T000000",230500,62,1679,NC
"20050801T000000",163400,30,1680,OH
"20060401T000000",252600,38,1681,NY
"20070201T000000",285200,49,1682,MN
"20090501T000000",68200,75,1683,TN
"20060101T000000",255800,36,1684,VA
"20071101T000000",105000,57,1685,TX
"20060501T000000",202500,39,1686,OH
"20070601T000000",105200,52,1687,NJ
"20051001T000000",94500,32,1688,MI
"20080501T000000",167700,63,1689,SC
"20060601T000000",200900,40,1690,FL
"20060201T000000",971100,37,1691,CA
"20060601T000000",453400,40,1692,MD
"20060501T000000",325200,39,1693,CT
"20070501T000000",131100,51,1694,SC
"20080601T000000",88900,64,1695,IN
"20060601T000000",723300,40,1696,NJ
"20060501T000000",1.185e+06,39,1697,CT
"20070301T000000",375100,49,1698,MD
"20060401T000000",608600,38,1699,CA
"20070301T000000",226100,49,1700,NY
"20060301T000000",481500,37,1701,CA
"20080301T000000",157500,61,1702,AL
"20070901T000000",330000,55,1703,WA
"20090101T000000",78200,72,1704,PA
,nan,nan,1705,OK
"20051001T000000",445100,32,1706,MA
"20060501T000000",589100,39,1707,NJ
"20060801T000000",511600,42,1708,NY
"20061201T000000",188200,46,1709,GA
"20070301T000000",290800,49,1710,PA
"20060201T000000",323800,37,1711,IL
"20071001T000000",183400,56,1712,TX
"20060301T000000",748200,37,1713,CT
"20060701T000000",193000,41,1714,NY
"20061001T000000",315400,44,1715,GA
"20060401T000000",165300,38,1716,OH
"20090701T000000",111100,77,1717,AR
"20050701T000000",231400,29,1718,CO
"20051201T000000",390000,34,1719,CA
"20050501T000000",501500,27,1720,MA
"20070701T000000",359700,53,1721,OR
"20060701T000000",570200,41,1722,NY
"20030901T000000",133300,7,1723,OH
"20070301T000000",413100,49,1724,NJ
"20060101T000000",191100,36,1725,OH
"20070701T000000",635900,53,1726,HI
"20070701T000000",446900,53,1727,CA
"20061101T000000",343300,45,1728,IL
"20070901T000000",779900,55,1729,CA
"20050701T000000",292000,29,1730,MI
"20051101T000000",393700,34,1731,MA
"20070301T000000",262800,49,1732,CT
"20060501T000000",461400,39,1733,CA
"20070901T000000",337800,55,1734,WA
"20080401T000000",127100,62,1735,WI
"20060201T000000",165200,37,1736,WI
"20080701T000000",190100,65,1737,UT
"20060101T000000",155200,36,1738,KY
"20060201T000000",398300,37,1739,CA
"20070301T000000",123700,49,1740,PA
"20070401T000000",189400,50,1741,IL
"20050301T000000",80100,25,1742,OH
"20071201T000000",163500,58,1743,TX
"20060401T000000",161000,38,1744,MI
"20061001T000000",263100,44,1745,IL
"20090601T000000",105800,76,1746,MO
"20041201T000000",116500,22,1747,GA
"20080201T000000",190100,61,1748,TX
"20070401T000000",156000,50,1749,NC
"20060801T000000",301800,42,1750,PA
"20070301T000000",324200,49,1751,MN
"20060901T000000",100600,43,1752,FL
"20070301T000000",276700,49,1753,IL
"20060401T000000",258200,38,1754,WI
"20070501T000000",278200,51,1755,IL
"20050401T000000",265000,26,1756,MI
"20071201T000000",56400,58,1757,IL
,nan,nan,1758,OK
"20070301T000000",213900,49,1759,MO
"20050801T000000",416900,30,1760,MA
"20070501T000000",88600,51,1761,TX
"20060801T000000",384200,42,1762,NY
"20060801T000000",310300,42,1763,NJ
"20070501T000000",432500,51,1764,NJ
"20060401T000000",165000,38,1765,MO
"20060201T000000",428200,37,1766,OR
"20080501T000000",147300,63,1767,WI
"20060901T000000",368700,43,1768,MD
"20070401T000000",505200,50,1769,NJ
"20051001T000000",167400,32,1770,CA
"20080101T000000",239100,59,1771,UT
"20070501T000000",177600,51,1772,WA
"20060701T000000",236700,41,1773,MN
"20060101T000000",109900,36,1774,MI
"20040501T000000",150300,15,1775,MI
"20051101T000000",86400,34,1776,IN
"20060601T000000",215700,40,1777,FL
"20071101T000000",464800,57,1778,TX
"20060301T000000",826300,37,1779,CA
"20071201T000000",244700,58,1780,NC
"20070601T000000",194000,52,1781,IL
"20070101T000000",496700,48,1782,CA
"20071201T000000",128600,58,1783,NC
"20060301T000000",664600,37,1784,MD
"20070901T000000",91900,55,1785,TX
"20070501T000000",444800,51,1786,OR
"20060801T000000",382700,42,1787,IL
,nan,nan,1788,MI
"20060401T000000",303400,38,1789,VA
"20050501T000000",140900,27,1790,MO
"20090701T000000",157000,77,1791,MO
"20090501T000000",264300,75,1792,AK
"20060801T000000",520600,42,1793,NJ
"20060401T000000",91100,38,1794,OH
"20060501T000000",237300,39,1795,MN
,nan,nan,1796,MD
"20060101T000000",681900,36,1797,CA
"20070401T000000",176200,50,1798,OR
"20061201T000000",121400,46,1799,FL
"20060201T000000",869600,37,1800,CA
"20070301T000000",183900,49,1801,NY
"20060201T000000",459600,37,1802,CA
"20070501T000000",410400,51,1803,NY
"20050901T000000",276200,32,1804,NH
"20060301T000000",514900,37,1805,MD
"20060601T000000",605100,40,1806,CA
"20060501T000000",509600,39,1807,NJ
"20070501T000000",161500,51,1808,AZ
"20070601T000000",230200,52,1809,DE
"20060401T000000",959300,38,1810,CA
"20060901T000000",357800,43,1811,NJ
"20060501T000000",289100,39,1812,IL
"20060301T000000",215000,37,1813,WI
"20060501T000000",214400,39,1814,IL
"20070801T000000",175600,54,1815,IL
"20070501T000000",392900,51,1816,PA
"20061101T000000",154200,45,1817,AR
"20070301T000000",432400,49,1818,FL
"20080601T000000",164100,64,1819,IN
"20051201T000000",113400,34,1820,MI
"20090701T000000",138500,77,1821,MS
"20090501T000000",229200,75,1822,UT
"20080601T000000",227800,64,1823,IN
"20070401T000000",456500,50,1824,NY
"20050701T000000",402500,29,1825,MA
"20070301T000000",279000,49,1826,MD
"20050601T000000",416400,28,1827,MA
"20080501T000000",254000,63,1828,AK
"20060201T000000",489700,37,1829,VA
"20070501T000000",116500,51,1830,TN
"20070901T000000",1.0054e+06,55,1831,WA
"20070601T000000",374300,52,1832,WA
"20050901T000000",442300,32,1833,MA
"20060601T000000",262300,40,1834,VA
"20070701T000000",234600,53,1835,PA
"20080201T000000",116600,61,1836,GA
"20060601T000000",404200,40,1837,NJ
"20060401T000000",302000,38,1838,VA
"20060501T000000",280200,39,1839,CA
"20060301T000000",265500,37,1840,CO
"20070501T000000",270100,51,1841,OH
"20070701T000000",269300,53,1842,MD
"20060901T000000",338400,43,1843,NJ
"20060901T000000",419100,43,1844,NY
,nan,nan,1845,NC
"20060801T000000",236900,42,1846,AZ
"20050701T000000",283500,29,1847,MI
"20080701T000000",176700,65,1848,MS
"20051201T000000",443000,34,1849,MA
"20060801T000000",310700,42,1850,IL
"20060401T000000",538600,38,1851,NY
"20061101T000000",295200,45,1852,FL
"20070601T000000",129600,52,1853,NC
"20060401T000000",266400,38,1854,OR
"20080701T000000",213900,65,1855,GA
"20071101T000000",110300,57,1856,NC
"20060901T000000",310800,43,1857,IL
"20070801T000000",135900,54,1858,AZ
"20051101T000000",437900,34,1859,CA
"20051101T000000",381400,34,1860,MA
"20070301T000000",102600,49,1861,OH
"20061101T000000",475300,45,1862,NY
"20051101T000000",144500,34,1863,GA
"20050501T000000",129200,27,1864,MI
"20060601T000000",312000,40,1865,NJ
"20050901T000000",668800,32,1866,MA
"20070501T000000",245000,51,1867,MO
"20070201T000000",422200,49,1868,FL
"20090601T000000",138900,76,1869,MS
"20060501T000000",225600,39,1870,CA
"20060301T000000",345700,37,1871,NJ
"20070101T000000",130300,48,1872,FL
"20071101T000000",201900,57,1873,NC
"20061101T000000",274900,45,1874,FL
"20060501T000000",477500,39,1875,NJ
"20090201T000000",176200,73,1876,SC
"20060101T000000",140200,36,1877,MI
"20050901T000000",115200,32,1878,IN
"20070701T000000",153400,53,1879,NY
"20070401T000000",234800,50,1880,IL
"20090701T000000",703200,77,1881,UT
"20070901T000000",389900,55,1882,WA
,nan,nan,1883,TX
"20070601T000000",189000,52,1884,GA
"20060301T000000",441900,37,1885,CA
"20070301T000000",353900,49,1886,IL
"20071101T000000",387300,57,1887,TX
"20060201T000000",105000,37,1888,LA
"20070701T000000",127500,53,1889,TX
"20060601T000000",641200,40,1890,FL
"20070701T000000",130400,53,1891,SC
"20050801T000000",118800,30,1892,IN
"20060701T000000",546500,41,1893,PA
"20060801T000000",316400,42,1894,NJ
"20060801T000000",853900,42,1895,NY
"20060401T000000",476500,38,1896,VA
"20090701T000000",107200,77,1897,TN
"20051101T000000",349800,34,1898,CA
"20060801T000000",346600,42,1899,FL
"20060901T000000",136100,43,1900,IN
"20071101T000000",112600,57,1901,IL
"20060301T000000",421400,37,1902,CT
"20080301T000000",177800,61,1903,IN
"20070801T000000",657800,54,1904,NY
"20070301T000000",286600,49,1905,OH
"20070701T000000",143100,53,1906,PA
"20070801T000000",399600,54,1907,CO
"20060301T000000",171600,37,1908,OH
"20060401T000000",295100,38,1909,CA
"20070501T000000",239800,51,1910,MD
"20050601T000000",412100,28,1911,MA
"20060501T000000",656700,39,1912,HI
"20070201T000000",881700,49,1913,NJ
"20070801T000000",86600,54,1914,NY
"20071101T000000",361100,57,1915,WI
"20060501T000000",613000,39,1916,NJ
"20050901T000000",495000,32,1917,MA
"20061001T000000",183300,44,1918,IL
"20070901T000000",155400,55,1919,OH
"20060201T000000",76900,37,1920,NC
"20060601T000000",228600,40,1921,CA
"20060501T000000",583500,39,1922,HI
"20060401T000000",266600,38,1923,MN
"20080601T000000",240300,64,1924,GA
"20081101T000000",176800,70,1925,PA
"20051101T000000",82400,34,1926,IN
"20050601T000000",183800,28,1927,MI
"20060401T000000",205200,38,1928,MN
,nan,nan,1929,SC
"20060901T000000",222600,43,1930,IL
"20070301T000000",162200,49,1931,IL
"20051001T000000",449800,32,1932,MA
"20071101T000000",200800,57,1933,OR
"20071001T000000",137400,56,1934,IL
"20050801T000000",150400,30,1935,IN
"20060701T000000",491800,41,1936,NY
"20071201T000000",261100,58,1937,PA
"20030901T000000",128000,7,1938,MI
"20071101T000000",130200,57,1939,TX
"20061201T000000",349100,46,1940,IL
"20070201T000000",274800,49,1941,IL
"20051001T000000",418700,32,1942,NY
"20070301T000000",164100,49,1943,IL
,nan,nan,1944,TX
"20060401T000000",204200,38,1945,AZ
"20060101T000000",330900,36,1946,NJ
"20060801T000000",336500,42,1947,MD
"20050701T000000",695500,29,1948,MA
"20090601T000000",92500,76,1949,AZ
"20060201T000000",521200,37,1950,NJ
"20041001T000000",118000,20,1951,MI
"20070501T000000",282900,51,1952,FL
"20061001T000000",553800,44,1953,CA
,nan,nan,1954,OK
"20060901T000000",399200,43,1955,MD
,nan,nan,1956,AL
"20060801T000000",358100,42,1957,NY
"20070501T000000",751000,51,1958,NJ
"20051201T000000",623400,34,1959,CA
"20061201T000000",168800,46,1960,OH
"20070901T000000",256100,55,1961,OR
"20070801T000000",110100,54,1962,PA
"20060501T000000",239600,39,1963,MN
"20060401T000000",387100,38,1964,MD
,nan,nan,1965,MS
"20070201T000000",70000,49,1966,TN
"20070201T000000",309000,49,1967,IL
"20060401T000000",395600,38,1968,NY
"20070601T000000",338000,52,1969,AK
"20070601T000000",472300,52,1970,CA
"20070501T000000",168500,51,1971,PA
"20061201T000000",179700,46,1972,FL
"20070801T000000",1.0026e+06,54,1973,CA
"20060901T000000",230900,43,1974,NJ
"20061101T000000",251200,45,1975,MD
,nan,nan,1976,OK
"20060401T000000",324700,38,1977,NH
"20070501T000000",1.1377e+06,51,1978,CA
"20060601T000000",594000,40,1979,NY
"20070101T000000",236800,48,1980,MN
"20061001T000000",265500,44,1981,MD
"20061101T000000",234100,45,1982,FL
"20060601T000000",489600,40,1983,NY
"20060401T000000",298800,38,1984,MN
"20061201T000000",265300,46,1985,FL
"20060501T000000",1.0348e+06,39,1986,CA
"20061101T000000",456400,45,1987,CA
"20060501T000000",258800,39,1988,AZ
"20060601T000000",838100,40,1989,CA
"20070101T000000",427800,48,1990,IL
"20070501T000000",168900,51,1991,MO
"20070801T000000",302800,54,1992,FL
"20080201T000000",180000,61,1993,WA
"20070301T000000",130200,49,1994,WI
"20060201T000000",297800,37,1995,NH
"20060301T000000",319900,37,1996,PA
"20060401T000000",503400,38,1997,NJ
"20090701T000000",197600,77,1998,KS
"20051201T000000",179500,34,1999,MI
"20060401T000000",249300,38,2000,OH
"20060301T000000",120600,37,2001,OH
"20070101T000000",123700,48,2002,IL
"20060501T000000",416000,39,2003,NJ
"20060801T000000",296500,42,2004,WA
"20060701T000000",356700,41,2005,IL
"20070401T000000",238600,50,2006,FL
"20090301T000000",120900,73,2007,PA
"20060601T000000",306100,40,2008,NJ
"20060601T000000",159800,40,2009,OH
"20070801T000000",193600,54,2010,PA
"20060601T000000",381600,40,2011,RI
"20060401T000000",253700,38,2012,RI
,nan,nan,2013,MO
"20050201T000000",93900,25,2014,IN
"20051001T000000",295200,32,2015,NH
"20051201T000000",313700,34,2016,FL
"20040901T000000",98400,20,2017,IN
"20080201T000000",95100,61,2018,OH
"20070101T000000",142500,48,2019,IL
"20071201T000000",130400,58,2020,AL
"20080601T000000",184400,64,2021,UT
"20060501T000000",367400,39,2022,MD
"20080201T000000",70000,61,2023,OK
"20070901T000000",208400,55,2024,CA
,nan,nan,2025,OK
"20060601T000000",215500,40,2026,MA
"20060501T000000",489400,39,2027,CA
"20070501T000000",104700,51,2028,NY
"20060601T000000",313600,40,2029,NY
"20030201T000000",54800,1,2030,TX
"20060501T000000",373400,39,2031,NJ
"20070601T000000",102900,52,2032,MO
"20060401T000000",266800,38,2033,IL
"20070501T000000",294200,51,2034,NJ
"20060601T000000",61100,40,2035,OH
"20051201T000000",606100,34,2036,VA
"20060401T000000",252100,38,2037,NV
"20070801T000000",293200,54,2038,TN
"20060601T000000",235100,40,2039,FL
"20051001T000000",469100,32,2040,MA
"20060201T000000",464500,37,2041,AZ
"20050601T000000",167500,28,2042,NY
"20060601T000000",225700,40,2043,CA
"20060801T000000",469200,42,2044,NY
"20070301T000000",302500,49,2045,PA
"20060701T000000",369700,41,2046,CA
"20050401T000000",191600,26,2047,MI
"20080701T000000",148900,65,2048,KY
"20060201T000000",451700,37,2049,NY
"20051101T000000",168500,34,2050,IN
"20070201T000000",343300,49,2051,NJ
"20051201T000000",376300,34,2052,NV
"20070301T000000",178400,49,2053,MI
"20090701T000000",164900,77,2054,KS
"20070501T000000",156600,51,2055,WI
"20070601T000000",104700,52,2056,TN
"20090701T000000",93000,77,2057,MS
"20090501T000000",221700,75,2058,MO
"20071001T000000",168000,56,2059,NY
"20050701T000000",399600,29,2060,MA
"20060701T000000",269500,41,2061,NJ
"20080701T000000",133600,65,2062,MS
"20070101T000000",363300,48,2063,NY
"20061201T000000",121200,46,2064,AR
"20070401T000000",302100,50,2065,PA
"20070201T000000",332100,49,2066,MD
"20071101T000000",118500,57,2067,GA
"20070101T000000",234600,48,2068,WA
"20050601T000000",133100,28,2069,OH
"20070701T000000",120800,53,2070,WA
"20060201T000000",288900,37,2071,MN
"20070601T000000",431800,52,2072,NJ
"20090201T000000",147500,73,2073,GA
"20060401T000000",277600,38,2074,MN
"20060101T000000",246700,36,2075,IL
"20050501T000000",244700,27,2076,VT
"20071101T000000",146600,57,2077,NC
"20070801T000000",236400,54,2078,MD
"20060601T000000",366400,40,2079,NJ
"20050701T000000",234300,29,2080,MI
"20071101T000000",106100,57,2081,TN
"20090701T000000",138600,77,2082,TX
"20060601T000000",1.2846e+06,40,2083,CA
"20060301T000000",128800,37,2084,OH
,nan,nan,2085,TX
"20070501T000000",524100,51,2086,CA
"20060401T000000",338800,38,2087,CT
"20060901T000000",377200,43,2088,MD
"20060601T000000",257300,40,2089,FL
"20060701T000000",302700,41,2090,NJ
"20061201T000000",441400,46,2091,OR
"20070101T000000",186000,48,2092,MO
,nan,nan,2093,MS
"20080201T000000",105000,61,2094,GA
,nan,nan,2095,NC
"20060701T000000",656200,41,2096,CA
"20090701T000000",140300,77,2097,MO
"20060101T000000",213500,36,2098,MA
"20051201T000000",260000,34,2099,CA
"20060401T000000",145900,38,2100,PA
"20070501T000000",311800,51,2101,WA
"20070901T000000",111100,55,2102,NC
"20070401T000000",536700,50,2103,PA
"20090701T000000",142500,77,2104,TN
,nan,nan,2105,PA
"20070101T000000",188100,48,2106,AL
"20060701T000000",433300,41,2107,MD
"20071201T000000",98300,58,2108,IN
"20070301T000000",360100,49,2109,RI
"20070501T000000",213100,51,2110,IL
"20061101T000000",122100,45,2111,IN
"20060401T000000",233500,38,2112,MI
"20061001T000000",586300,44,2113,NJ
"20060301T000000",211200,37,2114,OH
"20060601T000000",274800,40,2115,FL
"20080101T000000",224500,59,2116,NC
"20070901T000000",272300,55,2117,AL
"20070401T000000",460500,50,2118,CA
"20041001T000000",188100,20,2119,MI
"20060801T000000",172100,42,2120,MI
"20060501T000000",1.477e+06,39,2121,CT
"20061201T000000",162500,46,2122,AR
"20070201T000000",117800,49,2123,TX
"20070801T000000",234200,54,2124,CT
"20080601T000000",689100,64,2125,PA
"20060301T000000",1.5458e+06,37,2126,CA
"20070401T000000",308500,50,2127,NY
"20060201T000000",480500,37,2128,NJ
"20061101T000000",124800,45,2129,IN
"20050801T000000",97500,30,2130,IN
"20060101T000000",351600,36,2131,RI
"20071101T000000",220700,57,2132,NC
"20070601T000000",310200,52,2133,WA
"20060701T000000",218600,41,2134,NV
"20070401T000000",270000,50,2135,IL
"20060301T000000",130600,37,2136,TX
"20070401T000000",182800,50,2137,CO
"20060501T000000",98600,39,2138,SC
"20060501T000000",525800,39,2139,MD
"20070901T000000",45600,55,2140,PA
"20071101T000000",169500,57,2141,WI
"20070401T000000",341300,50,2142,MD
"20050901T000000",84400,32,2143,OH
"20061201T000000",599500,46,2144,CA
"20070801T000000",300800,54,2145,WA
"20060501T000000",186900,39,2146,FL
,nan,nan,2147,MO
"20051201T000000",260600,34,2148,FL
"20070501T000000",262500,51,2149,OR
"20080301T000000",623100,61,2150,NY
"20060401T000000",691000,38,2151,CA
"20060501T000000",215900,39,2152,MN
"20070601T000000",68300,52,2153,IL
,nan,nan,2154,NY
"20070301T000000",126800,49,2155,IL
"20070701T000000",1.3374e+06,53,2156,CA
,nan,nan,2157,AL
,nan,nan,2158,WV
"20070101T000000",248900,48,2159,WA
"20061001T000000",204800,44,2160,FL
"20060201T000000",195800,37,2161,MN
"20060501T000000",100900,39,2162,OH
"20060801T000000",458100,42,2163,NY
"20060501T000000",444100,39,2164,CT
"20070201T000000",150000,49,2165,PA
"20060801T000000",216100,42,2166,FL
"20060401T000000",301300,38,2167,NJ
"20061001T000000",343400,44,2168,WA
"20070601T000000",195400,52,2169,OR
"20060501T000000",229400,39,2170,MN
"20060601T000000",468600,40,2171,NY
"20070601T000000",295700,52,2172,PA
"20070701T000000",462500,53,2173,WA
"20070901T000000",315600,55,2174,WA
"20071101T000000",460000,57,2175,MD
"20060301T000000",142200,37,2176,OH
"20070601T000000",164900,52,2177,MO
"20060901T000000",286200,43,2178,CA
"20090701T000000",101100,77,2179,PA
"20071001T000000",189800,56,2180,TN
"20060801T000000",292100,42,2181,IL
"20070501T000000",199200,51,2182,WI
"20050901T000000",149600,32,2183,KY
"20051101T000000",420700,34,2184,MA
"20060901T000000",155700,43,2185,GA
"20051101T000000",372000,34,2186,MA
"20080301T000000",215200,61,2187,UT
,nan,nan,2188,LA
"20060301T000000",220000,37,2189,OH
"20051101T000000",544800,34,2190,VA
"20071001T000000",138000,56,2191,MS
"20061101T000000",1.3958e+06,45,2192,CT
"20080601T000000",120700,64,2193,WA
"20081101T000000",89700,70,2194,NY
"20080101T000000",90500,59,2195,IL
"20070601T000000",244800,52,2196,PA
"20090701T000000",174400,77,2197,NM
"20050601T000000",115700,28,2198,OH
"20060401T000000",259200,38,2199,CT
"20050501T000000",203300,27,2200,OH
"20061101T000000",208900,45,2201,CA
"20060401T000000",378500,38,2202,FL
"20060201T000000",813600,37,2203,CA
"20090301T000000",231000,73,2204,VA
"20051101T000000",131000,34,2205,OH
"20060201T000000",704200,37,2206,CA
"20051201T000000",204700,34,2207,FL
"20050101T000000",396800,24,2208,MI
"20040701T000000",142100,17,2209,MI
"20051201T000000",179500,34,2210,MI
"20070801T000000",226900,54,2211,PA
"20060601T000000",160200,40,2212,IL
"20060901T000000",127400,43,2213,IN
"20071001T000000",353500,56,2214,WA
"20051101T000000",202900,34,2215,MN
"20060201T000000",151800,37,2216,OH
"20070801T000000",220700,54,2217,IL
"20060101T000000",287700,36,2218,MD
"20080201T000000",184600,61,2219,GA
"20060701T000000",195100,41,2220,FL
"20060901T000000",221900,43,2221,CA
"20061201T000000",479000,46,2222,CA
"20070401T000000",126500,50,2223,MO
"20051201T000000",536400,34,2224,CA
"20070301T000000",334300,49,2225,IL
"20060801T000000",381000,42,2226,NY
"20070201T000000",269400,49,2227,IL
"20060501T000000",357000,39,2228,NY
"20051201T000000",640400,34,2229,NJ
"20070801T000000",139300,54,2230,LA
"20090601T000000",134500,76,2231,NC
"20050601T000000",156000,28,2232,MI
"20060401T000000",404600,38,2233,CT
"20060701T000000",445100,41,2234,FL
"20080701T000000",139300,65,2235,NC
"20060801T000000",491000,42,2236,NY
"20070701T000000",127800,53,2237,MS
"20060401T000000",350600,38,2238,CT
,nan,nan,2239,AL
"20071101T000000",119300,57,2240,IL
"20051101T000000",663100,34,2241,CA
"20080101T000000",115200,59,2242,TN
"20070801T000000",212800,54,2243,NJ
"20060401T000000",625400,38,2244,CA
"20060901T000000",218800,43,2245,IL
"20070901T000000",213100,55,2246,OR
,nan,nan,2247,IA
"20070401T000000",207100,50,2248,IL
"20041201T000000",167000,22,2249,MI
"20070201T000000",368900,49,2250,WA
"20070401T000000",113000,50,2251,GA
"20070901T000000",305700,55,2252,WA
"20070801T000000",456400,54,2253,WA
"20071201T000000",201200,58,2254,MD
"20061001T000000",207700,44,2255,FL
"20060501T000000",481900,39,2256,NY
"20051101T000000",112300,34,2257,IN
"20060401T000000",287400,38,2258,FL
"20070601T000000",251500,52,2259,MN
"20060801T000000",345100,42,2260,FL
"20070501T000000",245600,51,2261,PA
"20061101T000000",97100,45,2262,GA
"20051201T000000",432600,34,2263,VA
"20060701T000000",273100,41,2264,IL
